2.507462686567164117e-02,1.123880597014925431e-01,9.582089552238806651e-02,9.626865671641790523e-02,9.820895522388059518e-02,8.925373134328358493e-02,8.462686567164179330e-02,1.020895522388059751e-01,9.731343283582088999e-02,1.008955223880596969e-01
1.731343283582089526e-02,4.671641791044776199e-02,4.776119402985074675e-02,4.328358208955224162e-02,9.343283582089552397e-02,8.925373134328358493e-02,3.313432835820895317e-02,6.194029850746268773e-02,4.731343283582089415e-02,9.791044776119403603e-02
1.343283582089552231e-02,2.208955223880596994e-02,2.970149253731343281e-02,2.865671641791044805e-02,6.417910447761193682e-02,8.358208955223880854e-02,2.238805970149253602e-02,4.373134328358208728e-02,3.552238805970149571e-02,5.910447761194029953e-02
1.104477611940298497e-02,1.507462686567164097e-02,2.447761194029850901e-02,2.447761194029850901e-02,4.253731343283582295e-02,5.940298507462686561e-02,1.776119402985074786e-02,3.313432835820895317e-02,3.552238805970149571e-02,5.671641791044776393e-02
1.000000000000000021e-02,1.238805970149253755e-02,2.089552238805970213e-02,2.208955223880596994e-02,3.313432835820895317e-02,4.134328358208955168e-02,1.611940298507462746e-02,2.791044776119402937e-02,3.089552238805970061e-02,5.477611940298507398e-02
9.552238805970149349e-03,1.029850746268656803e-02,1.880597014925373262e-02,2.119402985074626822e-02,2.641791044776119549e-02,3.238805970149253449e-02,1.492537313432835792e-02,2.358208955223880729e-02,2.731343283582089720e-02,4.850746268656716542e-02
8.805970149253730672e-03,8.656716417910447631e-03,1.656716417910447658e-02,1.940298507462686478e-02,2.119402985074626822e-02,2.746268656716418025e-02,1.313432835820895449e-02,2.194029850746268689e-02,2.402985074626865641e-02,4.537313432835821114e-02
7.164179104477612012e-03,7.164179104477612012e-03,1.552238805970149182e-02,1.791044776119403090e-02,2.014925373134328346e-02,2.328358208955223774e-02,1.179104477611940364e-02,1.910447761194029870e-02,2.194029850746268689e-02,4.164179104477611776e-02
6.119402985074627252e-03,5.373134328358208575e-03,1.462686567164179184e-02,1.567164179104477487e-02,1.910447761194029870e-02,2.164179104477612081e-02,1.149253731343283583e-02,1.731343283582089526e-02,1.850746268656716306e-02,3.686567164179104655e-02
5.970149253731343343e-03,5.074626865671641625e-03,1.373134328358209012e-02,1.492537313432835792e-02,1.791044776119403090e-02,1.940298507462686478e-02,1.029850746268656803e-02,1.567164179104477487e-02,1.776119402985074786e-02,3.388059701492537185e-02
5.522388059701492484e-03,4.776119402985074675e-03,1.238805970149253755e-02,1.313432835820895449e-02,1.686567164179104614e-02,1.776119402985074786e-02,9.104477611940298490e-03,1.447761194029850706e-02,1.582089552238806138e-02,2.955223880597014977e-02
5.522388059701492484e-03,4.626865671641790766e-03,1.179104477611940364e-02,1.253731343283582059e-02,1.507462686567164097e-02,1.656716417910447658e-02,8.656716417910447631e-03,1.388059701492537316e-02,1.388059701492537316e-02,2.746268656716418025e-02
4.776119402985074675e-03,4.776119402985074675e-03,1.089552238805970193e-02,1.059701492537313411e-02,1.343283582089552231e-02,1.582089552238806138e-02,7.910447761194030689e-03,1.373134328358209012e-02,1.089552238805970193e-02,2.597014925373134289e-02
4.925373134328358583e-03,4.626865671641790766e-03,1.000000000000000021e-02,1.044776119402985107e-02,1.208955223880596973e-02,1.537313432835820878e-02,7.014925373134328103e-03,1.313432835820895449e-02,1.089552238805970193e-02,2.447761194029850901e-02
4.029850746268656865e-03,4.776119402985074675e-03,9.552238805970149349e-03,1.000000000000000021e-02,1.164179104477611887e-02,1.402985074626865621e-02,7.164179104477612012e-03,1.208955223880596973e-02,7.910447761194030689e-03,2.358208955223880729e-02
4.029850746268656865e-03,4.328358208955223815e-03,9.104477611940298490e-03,1.014925373134328325e-02,1.059701492537313411e-02,1.194029850746268669e-02,6.865671641791045061e-03,1.149253731343283583e-02,7.164179104477612012e-03,2.059701492537313605e-02
3.731343283582089481e-03,4.477611940298507724e-03,8.656716417910447631e-03,8.656716417910447631e-03,1.029850746268656803e-02,1.194029850746268669e-02,6.268656716417910293e-03,1.134328358208955279e-02,7.014925373134328103e-03,1.970149253731343433e-02
3.582089552238806006e-03,4.179104477611939907e-03,8.059701492537313730e-03,8.955223880597015448e-03,9.701492537313432390e-03,9.104477611940298490e-03,5.970149253731343343e-03,1.074626865671641715e-02,5.820895522388059434e-03,1.880597014925373262e-02
3.432835820895522531e-03,4.179104477611939907e-03,7.910447761194030689e-03,7.761194029850745912e-03,9.402985074626866308e-03,8.656716417910447631e-03,5.522388059701492484e-03,1.074626865671641715e-02,5.820895522388059434e-03,1.850746268656716306e-02
3.283582089552238622e-03,4.179104477611939907e-03,7.462686567164178962e-03,8.656716417910447631e-03,8.507462686567164589e-03,8.208955223880596772e-03,5.522388059701492484e-03,1.014925373134328325e-02,5.074626865671641625e-03,1.731343283582089526e-02
