4.014925373134328040e-02,1.134328358208955279e-01,1.026865671641791072e-01,1.007462686567164173e-01,9.820895522388059518e-02,8.925373134328358493e-02,9.537313432835821392e-02,1.028358208955223868e-01,9.731343283582088999e-02,1.008955223880596969e-01
1.970149253731343433e-02,6.985074626865671321e-02,6.477611940298506898e-02,5.940298507462686561e-02,9.776119402985074258e-02,8.925373134328358493e-02,4.447761194029850595e-02,8.253731343283582378e-02,7.910447761194029648e-02,1.008955223880596969e-01
1.432835820895522402e-02,3.238805970149253449e-02,3.746268656716417872e-02,3.492537313432835661e-02,7.850746268656716431e-02,8.865671641791045277e-02,3.014925373134328193e-02,4.940298507462686367e-02,4.059701492537313300e-02,7.417910447761194570e-02
1.268656716417910363e-02,1.955223880597014782e-02,2.880597014925373109e-02,2.865671641791044805e-02,5.059701492537313494e-02,7.328358208955224051e-02,2.179104477611940385e-02,3.835820895522388391e-02,4.358208955223880771e-02,6.283582089552239291e-02
1.119402985074626801e-02,1.462686567164179184e-02,2.447761194029850901e-02,2.656716417910447853e-02,3.791044776119403131e-02,5.029850746268656886e-02,1.805970149253731394e-02,3.194029850746268884e-02,4.000000000000000083e-02,6.134328358208955556e-02
1.074626865671641715e-02,1.253731343283582059e-02,2.253731343283582253e-02,2.522388059701492422e-02,2.985074626865671585e-02,3.731343283582089221e-02,1.656716417910447658e-02,2.582089552238805985e-02,3.567164179104477528e-02,5.626865671641791133e-02
1.029850746268656803e-02,1.134328358208955279e-02,2.029850746268656650e-02,2.388059701492537337e-02,2.462686567164179205e-02,3.194029850746268884e-02,1.507462686567164097e-02,2.313432835820895470e-02,3.059701492537313453e-02,5.134328358208955362e-02
1.059701492537313411e-02,9.552238805970149349e-03,1.791044776119403090e-02,2.179104477611940385e-02,2.253731343283582253e-02,2.820895522388059545e-02,1.358208955223880535e-02,2.149253731343283430e-02,2.656716417910447853e-02,4.626865671641790939e-02
9.253731343283581531e-03,8.059701492537313730e-03,1.686567164179104614e-02,1.940298507462686478e-02,2.283582089552238861e-02,2.626865671641790898e-02,1.223880597014925450e-02,1.970149253731343433e-02,2.582089552238805985e-02,4.194029850746268384e-02
8.059701492537313730e-03,7.462686567164178962e-03,1.552238805970149182e-02,1.880597014925373262e-02,2.298507462686567165e-02,2.417910447761193946e-02,1.194029850746268669e-02,1.731343283582089526e-02,2.358208955223880729e-02,3.865671641791044999e-02
7.462686567164178962e-03,6.119402985074627252e-03,1.552238805970149182e-02,1.716417910447761222e-02,2.104477611940298518e-02,2.074626865671641909e-02,1.119402985074626801e-02,1.611940298507462746e-02,2.194029850746268689e-02,3.537313432835820920e-02
7.014925373134328103e-03,5.223880597014925534e-03,1.477611940298507488e-02,1.567164179104477487e-02,2.014925373134328346e-02,1.985074626865671737e-02,1.029850746268656803e-02,1.507462686567164097e-02,1.880597014925373262e-02,3.313432835820895317e-02
6.716417910447761153e-03,5.373134328358208575e-03,1.417910447761194098e-02,1.477611940298507488e-02,1.820895522388059698e-02,1.880597014925373262e-02,9.850746268656717167e-03,1.492537313432835792e-02,1.791044776119403090e-02,2.895522388059701413e-02
7.014925373134328103e-03,5.074626865671641625e-03,1.313432835820895449e-02,1.402985074626865621e-02,1.701492537313432918e-02,1.761194029850746134e-02,9.253731343283581531e-03,1.417910447761194098e-02,1.611940298507462746e-02,2.791044776119402937e-02
6.417910447761194202e-03,5.074626865671641625e-03,1.253731343283582059e-02,1.313432835820895449e-02,1.432835820895522402e-02,1.731343283582089526e-02,8.656716417910447631e-03,1.343283582089552231e-02,1.462686567164179184e-02,2.582089552238805985e-02
5.820895522388059434e-03,5.074626865671641625e-03,1.179104477611940364e-02,1.268656716417910363e-02,1.388059701492537316e-02,1.567164179104477487e-02,8.059701492537313730e-03,1.373134328358209012e-02,1.417910447761194098e-02,2.462686567164179205e-02
5.074626865671641625e-03,4.925373134328358583e-03,1.149253731343283583e-02,1.149253731343283583e-02,1.343283582089552231e-02,1.507462686567164097e-02,8.208955223880596772e-03,1.343283582089552231e-02,1.119402985074626801e-02,2.343283582089552078e-02
4.925373134328358583e-03,4.925373134328358583e-03,1.044776119402985107e-02,1.134328358208955279e-02,1.208955223880596973e-02,1.313432835820895449e-02,7.761194029850745912e-03,1.268656716417910363e-02,1.014925373134328325e-02,2.208955223880596994e-02
4.776119402985074675e-03,4.626865671641790766e-03,1.014925373134328325e-02,1.164179104477611887e-02,1.119402985074626801e-02,1.208955223880596973e-02,7.462686567164178962e-03,1.208955223880596973e-02,8.656716417910447631e-03,2.194029850746268689e-02
4.328358208955223815e-03,4.626865671641790766e-03,9.850746268656717167e-03,8.805970149253730672e-03,1.059701492537313411e-02,1.194029850746268669e-02,7.164179104477612012e-03,1.164179104477611887e-02,8.059701492537313730e-03,2.179104477611940385e-02
